sample_name,env_type,env_00,env_01,env_02,nif_type,mapped_16106_16s_type,y,x,convertedthetao_mean_Layer,re_type
SRR8360707.SRS4178986,parallel,aquatic;ocean,aquatic,sea,1,59,-50.79,75.791,2.22199877702647,0.0169491525423729
SRR6217951.SRS2630325,overlap,aquatic;marine,aquatic,sea,22,528,21.038,-150.191,24.4438220577898,0.0416666666666667
SRR12261673.SRS7086298,parallel,aquatic;marine,aquatic,sea,4,89,59.5,23.15,8.52490950492887,0.0449438202247191
ERR4653589.ERS5123094,overlap,aquatic;marine,aquatic,sea,21,304,78.271,15.584,1.01018029242468,0.0690789473684211
SRR8658334.SRS4430841,parallel,aquatic;marine,aquatic,sea,13,155,-8.824,150.818,28.647204342383,0.0838709677419355
SRR6472016.SRS2834569,parallel,aquatic;marine,aquatic,sea,2,58,-27.345,153.562,24.0868335801995,0.0344827586206897
SRR12007330.SRS6835497,parallel,aquatic;sea,aquatic,sea,0,22,10.18,115.37,28.7031979015615,0
SRR2104044.SRS993301,overlap,aquatic;marine,aquatic,sea,6,219,54.174,7.885,11.5055094338754,0.0273972602739726
SRR5830079.SRS2357614,parallel,aquatic;marine,aquatic,sea,23,813,38.075,-76.153,15.293018697549,0.028290282902829
SRR2975935.SRS1192013,parallel,aquatic;marine,aquatic,sea,3,79,-22.28,166.26,24.7478448884929,0.0379746835443038
SRR960397.SRS475105,overlap,aquatic;marine,aquatic,sea,0,67,11.281,93.1,28.6556142262372,0
SRR2104338.SRS993302,overlap,aquatic;marine,aquatic,sea,8,176,55.18,7.9,10.9677788647,0.0454545454545455
ERR1712111.ERS493999,overlap,aquatic;marine,aquatic,sea,7,61,25.617,-88.453,26.8107494324528,0.114754098360656
SRR3823555.SRS1546755,overlap,aquatic;marine,aquatic,sea,4,62,16.832,71.924,28.6027100387755,0.0645161290322581
SRR7763931.SRS3722102,parallel,aquatic;marine,aquatic,sea,2,41,36.747,-122.019,12.5532421516552,0.0487804878048781
SRR9112781.SRS4809372,parallel,aquatic;sea,aquatic,sea,4,85,27.996,-87.5,25.7754778374884,0.0470588235294118
SRR5215607.SRS1943687,parallel,aquatic;sea,aquatic,sea,1,26,-39.58,173.18,15.9159252915844,0.0384615384615385
SRR4831667.SRS1776202,parallel,aquatic;sea,aquatic,sea,4,52,10.664,-55.032,27.9210731581224,0.0769230769230769
SRR7594943.SRS2834692,parallel,aquatic;marine,aquatic,sea,4,53,-27.345,153.562,24.0868335801995,0.0754716981132076
SRR7545141.SRS3564776,parallel,aquatic;sea,aquatic,sea,2,99,59.853,23.272,8.1546590903961,0.0202020202020202
SRR6472431.SRS2834859,parallel,aquatic;marine,aquatic,sea,14,188,-34.119,151.227,20.4315708716673,0.074468085106383
SRR2546218.SRS1096843,overlap,aquatic;ocean,aquatic,sea,10,147,45.93,-129.98,12.315888239451,0.0680272108843538
SRR1302428.SRS622470,overlap,aquatic;ocean,aquatic,sea,10,123,39.61,18.5,19.693284336659,0.0813008130081301
SRR7078445.SRS3230375,parallel,aquatic;marine,aquatic,sea,31,331,-33.95,151.9,21.2591289828793,0.0936555891238671
SRR7182696.SRS3315655,overlap,aquatic;marine,aquatic,sea,3,127,37.6,-68.4,23.9471873607894,0.0236220472440945
SRR5817231.SRS2346884,overlap,aquatic;marine,aquatic,sea,1,42,-62.06,-56.247,-0.512055596522371,0.0238095238095238
SRR5924757.SRS2423106,parallel,aquatic;marine,aquatic,sea,1,21,-12.4,130.768,28.9461353816235,0.0476190476190476
SRR5179849.SRS1922021,overlap,aquatic;marine,aquatic,sea,9,114,42.25,-70.54,10.8754882697101,0.0789473684210526
SRR10762486.SRS5881831,parallel,aquatic;sea,aquatic,sea,3,107,22.34,114.295,24.168864095895,0.0280373831775701
SRR6242155.SRS2649221,overlap,aquatic;marine,aquatic,sea,2,36,27.89,-94.036,25.3504898133669,0.0555555555555556
SRR3050324.SRS1220750,overlap,aquatic;estuary,aquatic,estuary,11,198,28.665,121.622,19.559309732163,0.0555555555555556
SRR5176095.SRS1922009,overlap,aquatic;marine,aquatic,sea,27,265,42.25,-70.54,10.8754882697101,0.10188679245283
SRR6472044.SRS2834555,parallel,aquatic;marine,aquatic,sea,5,45,-27.345,153.562,24.0868335801995,0.111111111111111
SRR8190835.SRS4044397,overlap,aquatic;ocean,aquatic,sea,2,37,27.591,34.658,25.7675083663274,0.0540540540540541
ERR2497792.ERS2366959,overlap,aquatic;marine,aquatic,sea,2,122,58.132,10,10.3784829910463,0.0163934426229508
SRR6429189.SRS2797594,parallel,aquatic;sea,aquatic,sea,1,92,39.308,119.707,13.3429529998282,0.0108695652173913
SRR5914998.SRS2417636,parallel,aquatic;marine,aquatic,sea,1,47,-36.317,150.282,19.0523439662861,0.0212765957446809
SRR5180377.SRS1922028,overlap,aquatic;marine,aquatic,sea,14,113,42.25,-70.54,10.8754882697101,0.123893805309735
SRR8651831.SRS4426248,parallel,aquatic;ocean,aquatic,sea,9,175,42.11,-70.54,10.7533664544556,0.0514285714285714
SRR5924919.SRS2423072,parallel,aquatic;marine,aquatic,sea,8,65,-19.308,147.618,25.7202802220256,0.123076923076923
SRR7648288.SRS3630454,overlap,aquatic;marine,aquatic,sea,10,150,22.75,-158,24.929736343873,0.0666666666666667
SRR5788434.SRS2329785,overlap,aquatic;marine,aquatic,sea,5,59,36.207,-53.268,22.0229757810433,0.0847457627118644
SRR3290420.SRS1360194,overlap,aquatic;ocean,aquatic,sea,0,138,-12.46,-77.49,19.2382769247596,0
SRR6352658.SRS2738977,parallel,aquatic;marine,aquatic,sea,6,186,74.331,-20.252,-0.599780176595175,0.032258064516129
SRR4015509.SRS1607887,overlap,aquatic;marine,aquatic,sea,1,19,26.656,35.399,26.2789683043095,0.0526315789473684
SRR11244441.SRS6265253,overlap,aquatic;sea,aquatic,sea,4,31,25.362,36.911,26.5670209716275,0.129032258064516
SRR8636630.SRS4413357,parallel,aquatic;marine,aquatic,sea,0,12,42,-70,11.1425161573407,0
SRR8167191.SRS4024700,parallel,aquatic;sea,aquatic,sea,0,40,42.832,-61.732,10.4795155713833,0
SRR5483760.SRS2151190,overlap,aquatic;marine,aquatic,sea,31,211,-23.769,151.317,23.7276626737739,0.146919431279621
SRR7594902.SRS2834537,parallel,aquatic;marine,aquatic,sea,1,133,-42.597,148.233,14.6442606675042,0.0075187969924812
SRR3500066.SRS1434370,overlap,aquatic;sea,aquatic,sea,1,39,54.454,10.198,10.5938604259693,0.0256410256410256
SRR8634910.SRS4412298,parallel,aquatic;marine,aquatic,sea,0,20,42,-70,11.1425161573407,0
SRR5061033.SRS788026,overlap,aquatic;marine,aquatic,sea,0,17,75.364,-92.966,-1.49597197704528,0
SRR7594708.SRS2834602,parallel,aquatic;marine,aquatic,sea,0,115,-42.597,148.233,14.6442606675042,0
ERR654534.ERS477988,overlap,aquatic;marine,aquatic,sea,18,266,42.204,17.715,18.9750964213568,0.0676691729323308
SRR8863536.SRS4595878,parallel,aquatic;sea,aquatic,sea,0,14,19.663,116.747,26.8664187454486,0
SRR7547200.SRS3566889,parallel,aquatic;marine,aquatic,sea,22,323,22.49,113.99,24.6608414586152,0.0681114551083591
SRR6352180.SRS2738667,parallel,aquatic;marine,aquatic,sea,2,31,71.454,-161.037,-0.865641150527367,0.0645161290322581
SRR3500136.SRS1434772,overlap,aquatic;sea,aquatic,sea,4,71,54.454,10.198,10.5938604259693,0.0563380281690141
SRR5179914.SRS1922046,overlap,aquatic;marine,aquatic,sea,10,130,42.25,-70.54,10.8754882697101,0.0769230769230769
SRR5180339.SRS1921946,overlap,aquatic;marine,aquatic,sea,12,157,42.25,-70.54,10.8754882697101,0.0764331210191083
SRR7877973.SRS3802408,parallel,aquatic;sea,aquatic,sea,6,102,21.873,38.967,28.4242108465443,0.0588235294117647
SRR6472072.SRS2834541,parallel,aquatic;marine,aquatic,sea,1,135,-42.597,148.233,14.6442606675042,0.00740740740740741
SRR4384502.SRS1734467,overlap,aquatic;marine,aquatic,sea,3,49,-64.77,64.05,-1.22483363680214,0.0612244897959184
SRR7418963.SRS3453460,overlap,aquatic;marine,aquatic,sea,13,63,54.052,7.58,11.5937320585098,0.206349206349206
SRR8819200.SRS3195542,parallel,aquatic;marine,aquatic,sea,1,13,-18.574,146.496,25.9860210081634,0.0769230769230769
SRR11796312.SRS6664881,overlap,aquatic;marine,aquatic,sea,9,160,54.46,10.33,10.5428454655318,0.05625
SRR1777624.SRS829257,overlap,aquatic;marine,aquatic,sea,0,66,41.18,142.2,12.4574828043131,0
SRR10879090.SRS5985764,parallel,aquatic;ocean,aquatic,sea,0,201,34.32,139.2,22.0464425365098,0
SRR8190732.SRS4044500,overlap,aquatic;ocean,aquatic,sea,2,68,26.23,35.571,26.4175199625611,0.0294117647058824
SRR5557955.SRS2198679,overlap,aquatic;marine,aquatic,sea,16,235,21.322,39.096,28.8925751280683,0.0680851063829787
SRR6457423.SRS2822272,parallel,aquatic;sea,aquatic,sea,3,83,28.01,-87.51,25.7618762779014,0.036144578313253
SRR9019745.SRS4729090,overlap,aquatic;marine,aquatic,sea,8,151,78,-150.006,-1.63565846187737,0.0529801324503311
SRR1302433.SRS622475,overlap,aquatic;ocean,aquatic,sea,2,65,66.97,11.136,9.02888534156202,0.0307692307692308
SRR5131945.SRS1879464,overlap,aquatic;marine,aquatic,sea,40,434,24.54,-156.31,24.3662106593809,0.0921658986175115
SRR7596461.SRS2777686,parallel,aquatic;marine,aquatic,sea,1,20,-62.003,-170.005,0.244749345498172,0.05
SRR6380054.SRS2760647,parallel,aquatic;sea,aquatic,sea,1,16,21.584,-81.565,27.8723026256113,0.0625
SRR7224129.SRS3344974,overlap,aquatic;sea,aquatic,sea,13,236,22.532,116.438,24.7825942838926,0.0550847457627119
SRR7472209.SRS3502506,parallel,aquatic;sea,aquatic,sea,26,261,27.921,35.269,25.2262730064313,0.0996168582375479
SRR8167351.SRS4024829,parallel,aquatic;sea,aquatic,sea,1,81,43.481,-62.454,9.4061696820812,0.0123456790123457
SRR2134355.SRS1016677,overlap,aquatic;ocean,aquatic,sea,14,219,24.43,36.16,26.9870628173916,0.0639269406392694
SRR4435111.SRS1753993,parallel,aquatic;marine,aquatic,sea,4,42,22.45,-158,24.9840724329664,0.0952380952380952
SRR5181291.SRS1921985,overlap,aquatic;marine,aquatic,sea,2,24,42.25,-70.54,10.8754882697101,0.0833333333333333
SRR7599062.SRS3194295,parallel,aquatic;marine,aquatic,sea,4,75,-42.597,148.233,14.6442606675042,0.0533333333333333
SRR9112699.SRS4809210,parallel,aquatic;sea,aquatic,sea,3,60,28.131,-87.399,25.7104131395878,0.05
SRR7599216.SRS3194357,parallel,aquatic;marine,aquatic,sea,4,88,-34.119,151.227,20.4315708716673,0.0454545454545455
SRR2168142.SRS1036818,parallel,aquatic;marine,aquatic,sea,1,39,25.302,-147.617,23.2151503571207,0.0256410256410256
SRR1777610.SRS829243,overlap,aquatic;marine,aquatic,sea,2,56,41.18,142.2,12.4574828043131,0.0357142857142857
SRR7253279.SRS3370456,overlap,aquatic;ocean,aquatic,sea,0,16,-25.321,70.041,23.5193967262447,0
ERR867703.ERS667601,overlap,aquatic;estuary,aquatic,estuary,4,49,34.718,-76.671,20.3708522805733,0.0816326530612245
SRR2104002.SRS993301,overlap,aquatic;marine,aquatic,sea,21,328,54.174,7.885,11.5055094338754,0.0640243902439024
ERR1103335.ERS949060,parallel,aquatic;ocean,aquatic,sea,1,49,20.705,-21.17,22.6761469556436,0.0204081632653061
SRR8651985.SRS4426094,parallel,aquatic;ocean,aquatic,sea,1,66,42.11,-70.54,10.7533664544556,0.0151515151515152
SRR6457191.SRS2822027,parallel,aquatic;sea,aquatic,sea,0,24,27.52,-86.97,26.0481389028662,0
SRR8191007.SRS4044225,overlap,aquatic;ocean,aquatic,sea,8,99,19.361,38.434,29.1641033406984,0.0808080808080808
SRR2103964.SRS993300,overlap,aquatic;marine,aquatic,sea,5,135,54.174,7.885,11.5055094338754,0.037037037037037
SRR5312643.SRS2023076,overlap,aquatic;marine,aquatic,sea,1,81,38.5,120.05,13.7791283466686,0.0123456790123457
SRR5917589.SRS2418076,parallel,aquatic;marine,aquatic,sea,1,43,-31.648,153.318,22.9996674003229,0.0232558139534884
SRR5180470.SRS1922032,overlap,aquatic;marine,aquatic,sea,9,124,42.25,-70.54,10.8754882697101,0.0725806451612903
SRR7034362.SRS3194317,parallel,aquatic;marine,aquatic,sea,4,43,-18.574,146.496,25.9860210081634,0.0930232558139535
SRR5181190.SRS1921946,overlap,aquatic;marine,aquatic,sea,5,39,42.25,-70.54,10.8754882697101,0.128205128205128
SRR7544918.SRS3564996,parallel,aquatic;sea,aquatic,sea,1,72,56.057,12.646,10.1375863639455,0.0138888888888889
ERR3418548.ERS3564603,overlap,aquatic;ocean,aquatic,sea,3,30,25.304,-90.066,26.5835907465653,0.1
SRR10552233.SRS5734521,overlap,aquatic;ocean,aquatic,sea,0,57,35.147,-122.974,14.5308996951844,0
SRR7609843.SRS3599853,parallel,aquatic;sea,aquatic,sea,19,452,36.831,-121.905,12.3411170362755,0.0420353982300885
SRR1819765.SRS857047,parallel,aquatic;sea,aquatic,sea,1,25,21.43,-157.79,25.1475308893326,0.04
ERR2762168.ERS1309617,parallel,aquatic;ocean,aquatic,sea,3,98,72.446,-71.881,-0.538569574401239,0.0306122448979592
SRR5918734.SRS2418819,parallel,aquatic;marine,aquatic,sea,4,79,-11.676,144.226,27.2164753722417,0.0506329113924051
SRR3821618.SRS1552035,overlap,aquatic;marine,aquatic,sea,0,70,-62.493,-59.014,-0.22061036320134,0
SRR2104265.SRS993302,overlap,aquatic;marine,aquatic,sea,5,171,55.18,7.9,10.9677788647,0.0292397660818713
SRR7466901.SRS3497823,overlap,aquatic;marine,aquatic,sea,2,72,57,4.003,10.3809808470158,0.0277777777777778
ERR4399074.ERS4851475,parallel,aquatic;sea,aquatic,sea,3,90,54.191,7.867,11.5055094338754,0.0333333333333333
SRR7948162.SRS3862258,parallel,aquatic;ocean,aquatic,sea,1,31,-58.5,61.5,0.199614133597462,0.032258064516129
SRR11052034.SRS6126082,parallel,aquatic;sea,aquatic,sea,32,556,5.81,103,29.2631246819951,0.0575539568345324
SRR12538628.SRS7279724,overlap,aquatic;ocean,aquatic,sea,0,27,-32.506,-162.994,19.4955818070021,0
SRR6472226.SRS2834726,parallel,aquatic;marine,aquatic,sea,4,102,-34.119,151.227,20.4315708716673,0.0392156862745098
SRR2984281.SRS1199792,overlap,aquatic;ocean,aquatic,sea,0,48,32.18,-15.38,20.4991922089657,0
SRR8817101.SRS2777540,parallel,aquatic;marine,aquatic,sea,2,45,-56.001,-170.004,5.4843512229,0.0444444444444444
SRR12109021.SRS6943562,overlap,aquatic;marine,aquatic,sea,0,46,78.311,15.18,1.10349574305815,0
SRR8167101.SRS4024792,parallel,aquatic;sea,aquatic,sea,1,29,44.4,-63.45,7.67090556124483,0.0344827586206897
SRR6131009.SRS2566168,parallel,aquatic;sea,aquatic,sea,0,18,34.343,-119.863,14.5231513951732,0
SRR7596322.SRS2777253,parallel,aquatic;marine,aquatic,sea,1,62,-44.835,-173.142,13.2282707967848,0.0161290322580645
SRR2094847.SRS937694,parallel,aquatic;sea,aquatic,sea,7,191,54.514,8.128,11.0868547584762,0.0366492146596859
SRR12126870.SRS6931622,parallel,aquatic;sea,aquatic,sea,1,16,57.74,-57.88,4.4583374885204,0.0625
SRR3681523.SRS1510881,parallel,aquatic;marine,aquatic,sea,6,119,42,-70,11.1425161573407,0.0504201680672269
SRR5208542.SRS1943711,overlap,aquatic;marine,aquatic,sea,39,699,39.283,-75.363,14.005589026123,0.055793991416309
SRR3169355.SRS1296390,parallel,aquatic;ocean,aquatic,sea,11,120,22.48,-46.03,25.7184490594792,0.0916666666666667
SRR7599978.SRS2777436,parallel,aquatic;marine,aquatic,sea,1,34,-19.495,-170.003,26.8311005894935,0.0294117647058824
SRR6287341.SRS2683712,parallel,aquatic;sea,aquatic,sea,2,136,27.167,123.042,23.7960938228728,0.0147058823529412
SRR7032632.SRS2834495,parallel,aquatic;marine,aquatic,sea,0,74,-42.597,148.233,14.6442606675042,0
SRR5677484.SRS2279285,overlap,aquatic;marine,aquatic,sea,4,41,24.57,-156.43,24.3530015703136,0.0975609756097561
SRR1819751.SRS857037,parallel,aquatic;sea,aquatic,sea,2,42,21.43,-157.79,25.1475308893326,0.0476190476190476
SRR10915996.SRS6017019,overlap,aquatic;ocean,aquatic,sea,3,77,13.332,-44.911,26.6524468169649,0.038961038961039
SRR9860485.SRS5178288,parallel,aquatic;ocean,aquatic,sea,36,427,29.635,-93.642,22.9811816981624,0.0843091334894614
SRR2134249.SRS1016619,overlap,aquatic;ocean,aquatic,sea,22,222,24.43,36.16,26.9870628173916,0.0990990990990991
SRR5181031.SRS1922012,overlap,aquatic;marine,aquatic,sea,12,99,42.25,-70.54,10.8754882697101,0.121212121212121
SRR1649638.SRS743660,overlap,aquatic;marine,aquatic,sea,21,57,37.863,-122.313,13.8627300024648,0.368421052631579
SRR6457446.SRS2822247,parallel,aquatic;sea,aquatic,sea,0,33,28.5,-87.52,25.4692643891729,0
ERR4653640.ERS5123145,overlap,aquatic;marine,aquatic,sea,0,141,78.378,16.47,0.799146153573704,0
SRR8863147.SRS4595843,parallel,aquatic;sea,aquatic,sea,0,14,20.085,115.013,26.6076678109761,0
SRR2168079.SRS1036881,parallel,aquatic;marine,aquatic,sea,6,175,33.565,-135.435,18.5654850431497,0.0342857142857143
SRR9112893.SRS4809260,parallel,aquatic;sea,aquatic,sea,4,39,28.01,-88.025,25.7903448048793,0.102564102564103
SRR7182720.SRS3315630,overlap,aquatic;marine,aquatic,sea,4,107,40.07,-71.01,14.5278167094046,0.0373831775700935
SRR3477375.SRS1422920,parallel,aquatic;marine,aquatic,sea,7,64,29.18,-94.49,23.1016504809641,0.109375
SRR3884406.SRS1559014,overlap,aquatic;marine,aquatic,sea,0,23,12.579,-116.724,27.3772985828503,0
ERR3770911.ERS4187037,parallel,aquatic;ocean,aquatic,sea,9,176,19.449,110.782,25.5720774906697,0.0511363636363636
SRR8360700.SRS4178993,parallel,aquatic;ocean,aquatic,sea,0,36,-39.49,99.391,12.8249948582498,0
SRR12538597.SRS7279754,overlap,aquatic;ocean,aquatic,sea,1,30,26.137,-44.826,24.9167515376423,0.0333333333333333
SRR4779885.SRS1770840,overlap,aquatic;marine,aquatic,sea,2,54,-64.77,-64.05,-0.453997967009932,0.037037037037037
SRR4434718.SRS1753571,parallel,aquatic;marine,aquatic,sea,2,34,22.526,-158.113,24.991840098954,0.0588235294117647
SRR11796618.SRS6664945,overlap,aquatic;marine,aquatic,sea,7,74,54.46,10.38,10.5211761206552,0.0945945945945946
SRR5164428.SRS1913112,overlap,aquatic;marine,aquatic,sea,4,159,12.394,114.9,28.3970418065098,0.0251572327044025
SRR4780127.SRS1770911,overlap,aquatic;marine,aquatic,sea,3,54,-64.08,-64.78,-0.247141139384525,0.0555555555555556
SRR7945920.SRS3860567,parallel,aquatic;marine,aquatic,sea,1,14,1.213,103.837,29.1601220520694,0.0714285714285714
SRR6378260.SRS2759601,parallel,aquatic;sea,aquatic,sea,11,131,48.68,-3.93,13.6257842570467,0.083969465648855
SRR2419528.SRS1161843,overlap,aquatic;marine,aquatic,sea,43,564,41.323,6.334,17.9981770223075,0.0762411347517731
SRR1818712.SRS856478,parallel,aquatic;marine,aquatic,sea,1,12,21.43,-157.79,25.1475308893326,0.0833333333333333
SRR7467835.SRS3498696,overlap,aquatic;ocean,aquatic,sea,18,363,9.83,138.48,29.0299584673637,0.0495867768595041
SRR13173132.SRS7814583,parallel,aquatic;sea,aquatic,sea,2,17,42.538,30.407,15.4721504467591,0.117647058823529
SRR7600235.SRS2777172,parallel,aquatic;marine,aquatic,sea,0,11,-21.501,-170,25.7684091017226,0
SRR8819145.SRS3194878,parallel,aquatic;marine,aquatic,sea,3,94,-31.863,115.708,19.9155409032845,0.0319148936170213
SRR6352074.SRS2738721,parallel,aquatic;marine,aquatic,sea,0,26,71.999,-162.5,-0.973083390110875,0
SRR8190947.SRS4044285,overlap,aquatic;ocean,aquatic,sea,3,83,16.363,41.129,29.2719529015139,0.036144578313253
SRR1649624.SRS743657,overlap,aquatic;marine,aquatic,sea,10,37,37.863,-122.313,13.8627300024648,0.27027027027027
SRR5131904.SRS1879422,overlap,aquatic;marine,aquatic,sea,38,449,24.54,-156.63,24.396670986157,0.0846325167037862
SRR8799003.SRS4545696,overlap,aquatic;ocean,aquatic,sea,6,34,72,0.1,4.62319908075467,0.176470588235294
SRR3669721.SRS1505297,overlap,aquatic;ocean,aquatic,sea,1,59,45.158,-59.175,7.37843828435825,0.0169491525423729
SRR7648312.SRS3630438,overlap,aquatic;marine,aquatic,sea,92,992,22.75,-158,24.929736343873,0.092741935483871
SRR1819666.SRS856788,parallel,aquatic;sea,aquatic,sea,1,62,21.43,-157.79,25.1475308893326,0.0161290322580645
DRR150045.DRS101755,overlap,aquatic;marine,aquatic,sea,16,108,32.93,129.86,21.0847253157237,0.148148148148148
SRR5915241.SRS2417548,parallel,aquatic;marine,aquatic,sea,3,75,-27.345,153.562,24.0868335801995,0.04
SRR7037327.SRS2834771,parallel,aquatic;marine,aquatic,sea,5,85,-34.119,151.227,20.4315708716673,0.0588235294117647
SRR6352258.SRS2738627,parallel,aquatic;marine,aquatic,sea,0,18,72.153,21.341,6.75229926239507,0
SRR5180402.SRS1922054,overlap,aquatic;marine,aquatic,sea,9,89,42.25,-70.54,10.8754882697101,0.101123595505618
SRR11796587.SRS6664977,overlap,aquatic;marine,aquatic,sea,5,124,54.45,10.33,10.5428454655318,0.0403225806451613
SRR11747630.SRS6620427,parallel,aquatic;marine,aquatic,sea,5,92,-45.84,170.65,11.8636512604888,0.0543478260869565
SRR8451207.SRS4259142,parallel,aquatic;ocean,aquatic,sea,1,97,45.095,13.635,17.3183617132419,0.0103092783505155
SRR7078258.SRS3229970,parallel,aquatic;marine,aquatic,sea,3,55,-33.95,151.9,21.2591289828793,0.0545454545454545
SRR3098354.SRS1245972,parallel,aquatic;sea,aquatic,sea,1,45,34.718,-76.671,20.3708522805733,0.0222222222222222
SRR7908009.SRS3825120,overlap,aquatic;sea,aquatic,sea,25,149,73.71,117.167,-0.427032514924158,0.167785234899329
SRR11001272.SRS6090790,parallel,aquatic;marine,aquatic,sea,2,40,-27.43,-48.45,22.015718928824,0.05
SRR8283383.SRS4108827,parallel,aquatic;sea,aquatic,sea,1,76,45.48,-123.97,11.0022534679012,0.0131578947368421
SRR5180494.SRS1922057,overlap,aquatic;marine,aquatic,sea,4,98,42.25,-70.54,10.8754882697101,0.0408163265306122
SRR3068455.SRS927479,parallel,aquatic;sea,aquatic,sea,1,47,24.534,118.067,22.7609149898078,0.0212765957446809
SRR8360633.SRS4179060,parallel,aquatic;ocean,aquatic,sea,1,75,-54.17,73.668,1.61348748315702,0.0133333333333333
SRR5164348.SRS1892471,overlap,aquatic;marine,aquatic,sea,1,74,12.394,114.9,28.3970418065098,0.0135135135135135
ERR2604100.ERS2519977,parallel,aquatic;sea,aquatic,sea,10,177,42.867,3.3,17.160344076561,0.0564971751412429
